# This file was produced by: bcftools roh(1.2-279-g1bdf8e3+htslib-1.2.1-162-gb611659)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 test.vcf.gz
#
# [1]Chromosome	[2]Position	[3]State (0:HW, 1:AZ)	[4]Quality
1	86909703	0	99.0
1	86913265	0	99.0
1	86920904	0	99.0
1	86939130	0	99.0
1	86939390	0	64.9
1	86947747	0	95.7
1	86947975	0	99.0
1	86948169	0	99.0
1	86959014	0	99.0
1	86959173	0	99.0
1	86959796	0	99.0
1	86965419	0	99.0
1	87018768	0	96.8
1	87036746	0	57.5
1	87045574	0	90.2
1	87099909	0	94.6
1	87101375	0	99.0
1	87200729	0	99.0
1	87458695	0	77.4
1	87511177	0	49.4
1	87511398	0	99.0
1	87511720	0	99.0
1	87512392	0	76.8
1	87538962	0	99.0
1	87549858	0	43.5
1	87563668	0	42.8
1	87570398	0	42.6
1	87598117	0	42.6
1	87633761	0	74.4
1	89225976	0	42.6
1	89236029	0	78.7
1	89250152	0	53.8
1	89271574	0	52.5
1	89319190	0	83.2
1	89322982	0	98.7
1	89426260	0	95.5
1	89478854	0	53.1
1	89478868	0	63.3
1	89479063	0	94.1
1	89479074	0	64.2
1	89479758	0	64.1
1	89520335	0	94.7
1	89520574	0	99.0
1	89520636	0	99.0
1	89520643	0	99.0
1	89522512	0	99.0
1	89522646	0	58.0
1	89524068	0	57.9
1	89525679	0	57.4
1	89569973	0	57.2
1	89574026	0	60.4
1	89575677	0	94.1
1	89579941	0	74.8
1	89582690	0	73.7
1	89583544	0	99.0
1	89583573	0	75.4
1	89597755	0	99.0
1	89598214	0	53.0
1	89607479	0	52.9
1	89607486	0	52.8
1	89614879	0	52.8
1	89615979	0	54.2
1	89618472	0	85.6
1	89637578	0	99.0
1	89650850	0	65.8
1	89652071	0	99.0
1	89661228	0	99.0
1	89726592	0	62.8
1	89727870	0	99.0
1	89732237	0	99.0
1	89735314	0	99.0
1	89755671	0	99.0
1	89847153	0	58.0
1	89847444	0	99.0
1	89849201	0	99.0
1	89849350	0	99.0
1	89849441	0	99.0
1	89849574	0	99.0
1	89849612	0	99.0
1	89849742	0	99.0
1	89849839	0	99.0
1	89859768	0	99.0
1	89875791	0	99.0
1	89876132	0	99.0
1	89885854	0	99.0
1	89886714	0	99.0
1	89886796	0	99.0
1	89887094	0	99.0
1	89888371	0	99.0
1	89888530	0	99.0
1	89888585	0	99.0
1	89888588	0	99.0
1	90048248	0	99.0
1	90126813	0	80.5
1	90178743	0	43.0
1	90459744	0	73.1
1	90459982	0	79.0
1	90470915	0	46.8
1	90475947	0	38.8
1	90486412	0	38.1
1	90493026	0	37.7
1	91123304	0	37.6
1	91178145	0	72.9
1	91408187	0	80.3
1	91447985	0	40.6
1	91610406	0	71.5
1	91646195	0	38.9
1	91646199	0	38.7
1	91685727	0	38.7
1	91728053	0	70.8
1	91728202	0	59.3
1	91739208	0	59.3
1	91739414	0	99.0
1	91779203	0	74.8
1	91781304	0	70.7
1	91781413	0	99.0
1	91793877	0	99.0
1	91794091	0	73.4
1	91794248	0	73.6
1	91794494	0	99.0
1	91813184	0	72.3
1	91840784	0	59.9
1	91841301	0	60.5
1	91846374	0	91.4
1	91846654	0	62.2
1	91851253	0	62.2
1	91853111	0	62.0
1	91859795	0	93.2
1	91967454	0	61.5
1	91973557	0	92.7
1	91980447	0	99.0
1	91989572	0	99.0
1	91989707	0	67.3
1	91999296	0	98.0
1	92108899	0	91.3
1	92174260	0	83.0
1	92177938	0	97.7
1	92178259	0	99.0
1	92185657	0	99.0
1	92195601	0	99.0
1	92200593	0	99.0
1	92200627	0	99.0
1	92200634	0	99.0
1	92223976	0	99.0
1	92224067	0	57.2
1	92262874	0	88.0
1	92428495	0	83.4
1	92433595	0	92.3
1	92441995	0	99.0
1	92442695	0	99.0
1	92446398	0	99.0
1	92446918	0	99.0
1	92447004	0	99.0
1	92457843	0	99.0
1	92540085	0	92.0
1	92568263	0	87.9
1	92573670	0	99.0
1	92591916	0	99.0
1	92646021	0	60.6
1	92647223	0	99.0
1	92647532	0	82.3
1	92649292	0	99.0
1	92711067	0	70.0
1	92712266	0	69.3
1	92712601	0	99.0
1	92729446	0	99.0
1	92735359	0	59.0
1	92755943	0	89.5
1	92765848	0	39.8
1	92767292	0	39.1
1	92799151	0	39.0
1	92852504	0	38.8
1	92979331	0	39.3
1	92979354	0	89.3
1	93029453	0	58.6
1	93071048	0	53.2
1	93089823	0	85.7
1	93112584	0	95.0
1	93112896	0	52.4
1	93113058	0	52.4
1	93160902	0	83.2
1	93163385	0	83.5
1	93163633	0	38.8
1	93167610	0	38.6
1	93167854	0	37.7
1	93222418	0	37.6
1	93306317	0	36.2
1	93308853	0	35.7
1	93545157	0	66.5
1	93576302	0	82.8
1	93580581	0	68.2
1	93580992	0	74.1
1	93581024	0	99.0
1	93595109	0	99.0
1	93602194	0	99.0
1	93620393	0	99.0
1	93646207	0	94.8
1	93648728	0	99.0
1	93648816	0	99.0
1	93649111	0	98.3
1	93649732	0	99.0
1	93656588	0	99.0
1	93659350	0	99.0
1	93672688	0	75.1
1	93672723	0	99.0
1	93676314	0	95.5
1	93676578	0	99.0
1	93702119	0	99.0
1	93711782	0	97.6
1	93720070	0	99.0
1	93850283	0	91.2
1	94012287	0	78.3
1	94335194	0	43.3
1	94341137	0	85.1
1	94341267	0	99.0
1	94342564	0	99.0
1	94343023	0	99.0
1	94343233	0	99.0
1	94344716	0	99.0
1	94471075	0	98.8
1	94476388	0	62.3
1	94476467	0	99.0
1	94476555	0	99.0
1	94476695	0	99.0
1	94480037	0	99.0
1	94480439	0	99.0
1	94481068	0	99.0
1	94486587	0	99.0
1	94495930	0	99.0
1	94528363	0	60.9
1	94544276	0	58.7
1	94544327	0	92.5
1	94549083	0	61.1
1	94574053	0	53.3
1	94576968	0	49.0
1	94578548	0	48.9
1	94639337	0	48.9
1	94639447	0	99.0
1	94640129	0	99.0
1	94654225	0	99.0
1	94668046	0	62.0
1	94670784	0	61.9
1	94674723	0	93.4
1	94674726	0	56.6
1	94924046	0	87.4
1	94930345	0	89.5
1	94941376	0	99.0
1	94980671	0	60.7
1	95001600	0	90.0
1	95290003	0	83.7
1	95290305	0	99.0
1	95305440	0	77.9
1	95307842	0	99.0
1	95330372	0	99.0
1	95332814	0	99.0
1	95333068	0	99.0
1	95358096	0	99.0
1	95367136	0	98.0
1	95367649	0	99.0
1	95367894	0	99.0
1	95369211	0	99.0
1	95709821	0	50.6
1	95709939	0	30.7
1	96856218	0	61.4
1	96856737	0	93.2
1	96884006	0	99.0
1	96884330	0	99.0
1	96914049	0	99.0
1	97049974	0	50.3
1	97144338	0	78.5
1	97145014	0	50.6
1	97189091	0	81.4
1	97189288	0	99.0
1	97250520	0	99.0
1	97278804	0	89.1
1	97544771	0	82.7
1	97547831	0	39.0
1	97771947	0	69.7
1	98011658	0	74.2
1	98012711	0	97.3
1	98039419	0	99.0
1	98058994	0	94.3
1	98187048	0	87.5
1	98240271	0	83.2
1	98348885	0	83.8
1	99150635	0	72.0
1	99160932	0	82.2
1	99225627	0	92.4
1	99418948	0	39.5
1	100152183	0	36.5
1	100152206	0	99.0
1	100154233	0	99.0
1	100154467	0	99.0
1	100154643	0	99.0
1	100163758	0	99.0
1	100164000	0	99.0
1	100164547	0	99.0
1	100174876	0	99.0
1	100176571	0	99.0
1	100182884	0	99.0
1	100185282	0	99.0
1	100194305	0	99.0
1	100203648	0	99.0
1	100203693	0	99.0
1	100203902	0	99.0
1	100213113	0	99.0
1	100213151	0	99.0
1	100214391	0	99.0
1	100316589	0	99.0
1	100316765	0	99.0
1	100318245	0	81.2
1	100326966	0	99.0
1	100327183	0	99.0
1	100327481	0	99.0
1	100328060	0	99.0
1	100329889	0	99.0
1	100330197	0	99.0
1	100330237	0	99.0
1	100330295	0	92.4
1	100335883	0	90.4
1	100336361	0	99.0
1	100340225	0	99.0
1	100340454	0	84.7
1	100340782	0	99.0
1	100340787	0	99.0
1	100342227	0	99.0
1	100343153	0	81.0
1	100345409	0	99.0
1	100345455	0	99.0
1	100346741	0	99.0
1	100349983	0	99.0
1	100350383	0	99.0
1	100353675	0	80.0
1	100357041	0	74.3
1	100357141	0	74.8
1	100358200	0	99.0
1	100361823	0	78.7
1	100366141	0	99.0
1	100366453	0	99.0
1	100376448	0	99.0
1	100376456	0	66.1
1	100377973	0	66.1
1	100381869	0	97.4
1	100472604	0	95.9
1	100480826	0	92.8
1	100533960	0	95.0
1	100543962	0	94.3
1	100546230	0	99.0
1	100575933	0	99.0
1	100575974	0	99.0
1	100584746	0	99.0
1	100587250	0	99.0
1	100598439	0	75.9
1	100598866	0	99.0
1	100609820	0	99.0
1	100617887	0	99.0
1	100625934	0	61.7
1	100662606	0	91.4
1	100671866	0	96.2
1	100671867	0	99.0
1	100672060	0	99.0
1	100681587	0	99.0
1	100715454	0	96.5
1	100733552	0	93.3
1	100735903	0	48.8
1	100740694	0	48.6
1	100742670	0	48.4
1	100797449	0	48.5
1	100797473	0	99.0
1	100817384	0	99.0
1	100818464	0	99.0
1	100819273	0	99.0
1	100858603	0	99.0
1	100858699	0	99.0
1	100908324	0	99.0
1	100908577	0	58.8
1	100921190	0	89.6
1	100933388	0	99.0
1	100949860	0	63.0
1	100961419	0	93.6
1	100983623	0	51.1
1	101117684	0	48.7
1	101189027	0	78.8
1	101190173	0	59.5
1	101197183	0	90.5
1	101199979	0	99.0
1	101203827	0	60.0
1	101372607	0	88.9
1	101722147	0	73.8
1	102271774	0	37.4
1	102296127	0	45.2
1	102296144	0	99.0
1	102296279	0	99.0
1	102359002	0	99.0
1	103343470	0	42.6
1	103352451	0	81.3
1	103352773	0	99.0
1	103352801	0	99.0
1	103354138	0	99.0
1	103354428	0	58.1
1	103356168	0	57.7
1	103379918	0	57.0
1	103405793	0	54.7
1	103427381	0	86.4
1	103428389	0	99.0
1	103444497	0	78.4
1	103444679	0	99.0
1	103445223	0	99.0
1	103449598	0	99.0
1	103453379	0	75.1
1	103455217	0	99.0
1	103461508	0	99.0
1	103462473	0	99.0
1	103463976	0	80.4
1	103467596	0	79.0
1	103467615	0	99.0
1	103468767	0	88.3
1	103483514	0	99.0
1	103496620	0	98.7
1	103544191	0	93.6
1	103544434	0	99.0
1	103548319	0	99.0
1	104470005	0	85.8
1	106434008	0	22.6
1	107867717	0	21.6
1	107961159	0	60.3
1	107979396	0	88.0
1	108047973	0	90.5
1	108113097	0	85.0
1	108113101	0	59.5
1	108113129	0	59.5
1	108113131	0	59.5
1	108113510	0	59.5
1	108113526	0	91.7
1	108116051	0	61.1
1	108185301	0	91.2
1	108185309	0	99.0
1	108292260	0	99.0
1	108307642	0	58.5
1	108307727	0	99.0
1	108313258	0	99.0
1	108315305	0	98.4
1	108697845	0	45.3
1	108724518	0	26.7
1	108724693	0	26.6
1	108724766	0	26.6
1	108771721	0	26.6
1	108921171	0	57.8
1	109046211	0	77.8
1	109142993	0	37.2
1	109155144	0	36.2
1	109170746	0	36.3
1	109241669	0	36.5
1	109254545	0	72.3
1	109254666	0	84.4
1	109254672	0	99.0
1	109260181	0	99.0
1	109260357	0	78.5
1	109261509	0	99.0
1	109265029	0	99.0
1	109265326	0	65.5
1	109299453	0	65.3
1	109301250	0	99.0
1	109321824	0	99.0
1	109325028	0	99.0
1	109336411	0	99.0
1	109337572	0	99.0
1	109340604	0	99.0
1	109351501	0	99.0
1	109358958	0	99.0
1	109359502	0	99.0
1	109363075	0	87.6
1	109363140	0	99.0
1	109363232	0	99.0
1	109391486	0	99.0
1	109395105	0	99.0
1	109492879	0	65.2
1	109493089	0	99.0
1	109514347	0	99.0
1	109534940	0	48.9
1	109545046	0	47.6
1	109635398	0	47.5
1	109643231	0	85.0
1	109648870	0	99.0
1	109649048	0	99.0
1	109649053	0	99.0
1	109704361	0	99.0
1	109704390	0	99.0
1	109704618	0	84.9
1	109714403	0	82.8
1	109714750	0	99.0
1	109727832	0	99.0
1	109734157	0	99.0
1	109734225	0	74.0
1	109734541	0	74.0
1	109735298	0	74.5
1	109735416	0	99.0
1	109735504	0	89.5
1	109737063	0	89.1
1	109737090	0	99.0
1	109737132	0	99.0
1	109737172	0	99.0
1	109737314	0	99.0
1	109737320	0	86.3
1	109740548	0	86.2
1	109742452	0	99.0
1	109742485	0	99.0
1	109743081	0	99.0
1	109743122	0	99.0
1	109745618	0	86.3
1	109771063	0	99.0
1	109771881	0	99.0
1	109778577	0	99.0
1	109779556	0	99.0
1	109794252	0	78.6
1	109795026	0	99.0
1	109795608	0	77.0
1	109805990	0	76.0
1	109806442	0	99.0
1	109806834	0	99.0
1	109807099	0	99.0
1	109813020	0	99.0
1	109813510	0	99.0
1	109813719	0	99.0
1	109814880	0	99.0
1	109816176	0	99.0
1	109825360	0	72.6
1	109836842	0	67.7
1	109838833	0	99.0
1	109838918	0	99.0
1	109839392	0	99.0
1	109839433	0	92.7
1	109839954	0	99.0
1	109840629	0	99.0
1	109878903	0	74.6
1	109884775	0	95.8
1	109897103	0	50.6
1	109954355	0	48.0
1	109958035	0	45.7
1	110018148	0	45.7
1	110021837	0	49.4
1	110026891	0	81.2
1	110035159	0	99.0
1	110037709	0	99.0
1	110037838	0	99.0
1	110148974	0	99.0
1	110155275	0	93.1
1	110163076	0	99.0
1	110168404	0	73.7
1	110168888	0	99.0
1	110169957	0	99.0
1	110170896	0	62.0
1	110171705	0	60.7
1	110172362	0	60.4
1	110194255	0	60.3
1	110200278	0	61.9
1	110201580	0	97.1
1	110201699	0	99.0
1	110201809	0	99.0
1	110201812	0	86.9
1	110210640	0	99.0
1	110210780	0	99.0
1	110254678	0	82.0
1	110255174	0	72.0
1	110255596	0	99.0
1	110279701	0	78.0
1	110279821	0	73.9
1	110279914	0	99.0
1	110281941	0	72.5
1	110282972	0	65.9
1	110295772	0	65.3
1	110295890	0	64.4
1	110300441	0	64.4
1	110300504	0	99.0
1	110459773	0	99.0
1	110466338	0	91.3
1	110466709	0	77.0
1	110467745	0	99.0
1	110560915	0	99.0
1	110709719	0	80.1
1	110716511	0	91.5
1	110719089	0	99.0
1	110735037	0	68.9
1	110738296	0	64.9
1	110739864	0	96.3
1	110740273	0	55.6
1	110740688	0	55.2
1	110765535	0	55.0
1	110882444	0	83.5
1	110883569	0	99.0
1	110924353	0	99.0
1	110998766	0	86.7
1	110998854	0	50.1
1	111060669	0	50.1
1	111061062	0	96.8
1	111144526	0	99.0
1	111435335	0	77.7
1	111436857	0	95.1
1	111437421	0	99.0
1	111441829	0	99.0
1	111441858	0	99.0
1	111492859	0	99.0
1	111494194	0	99.0
1	111550436	0	99.0
1	111550437	0	99.0
1	111661413	0	99.0
1	111726026	0	83.0
1	111726213	0	99.0
1	111726869	0	85.4
1	111730901	0	99.0
1	111731158	0	99.0
1	111731215	0	99.0
1	111731318	0	99.0
1	111737183	0	99.0
1	111737398	0	99.0
1	111741188	0	99.0
1	111770423	0	99.0
1	111773307	0	70.6
1	111773568	0	99.0
1	111773830	0	99.0
1	111777512	0	99.0
1	111778187	0	99.0
1	111778241	0	99.0
1	111778325	0	99.0
1	111778824	0	99.0
1	111783982	0	85.7
1	111783996	0	99.0
1	111784148	0	82.3
1	111784816	0	77.2
1	111825883	0	99.0
1	111826106	0	99.0
1	111826609	0	99.0
1	111833441	0	99.0
1	111854096	0	99.0
1	111854207	0	81.4
1	111854223	0	99.0
1	111854755	0	99.0
1	111857087	0	49.7
1	111857154	0	45.3
1	111861714	0	45.2
1	111861841	0	44.5
1	111861974	0	44.5
1	111862952	0	44.5
1	111866640	0	44.5
1	111890244	0	44.6
1	111890941	0	48.6
1	111892905	0	49.1
1	111892994	0	89.7
1	111893958	0	99.0
1	112020238	0	99.0
1	112026449	0	92.6
1	112028486	0	99.0
1	112028577	0	99.0
1	112029128	0	99.0
1	112029189	0	99.0
1	112029193	0	99.0
1	112029325	0	94.3
1	112033515	0	82.9
1	112042383	0	72.2
1	112042632	0	73.3
1	112043328	0	99.0
1	112045463	0	69.9
1	112106342	0	97.5
1	112106444	0	99.0
1	112191132	0	77.8
1	112192044	0	99.0
1	112237915	0	99.0
1	112269872	0	89.8
1	112713419	0	80.0
1	112991698	0	39.5
1	112999227	0	81.2
1	113052155	0	94.1
1	113063125	0	93.9
1	113083439	0	97.9
1	113098534	0	52.0
1	113241552	0	81.8
1	113242488	0	99.0
1	113244433	0	99.0
1	113255389	0	99.0
1	113255456	0	76.6
1	113256368	0	99.0
1	113264930	0	99.0
1	113290836	0	95.6
1	113290922	0	36.9
1	113433296	0	36.8
1	113456546	0	34.3
1	113460683	0	34.2
1	113636924	0	34.2
1	113657092	0	40.4
1	113657538	0	84.0
1	113658887	0	99.0
1	113662249	0	76.7
1	113664440	0	99.0
1	113711591	0	54.8
1	113711896	0	45.1
1	113992475	0	75.8
1	113993175	0	96.1
1	114162194	0	65.6
1	114196364	0	83.8
1	114196495	0	99.0
1	114249382	0	99.0
1	114267347	0	91.8
1	114280717	0	97.7
1	114301335	0	97.1
1	114309172	0	99.0
1	114377093	0	63.4
1	114377568	0	99.0
1	114401904	0	73.5
1	114424601	0	93.8
1	114443035	0	62.7
1	114447034	0	96.8
1	114448389	0	99.0
1	114449662	0	99.0
1	114499484	0	99.0
1	114512939	0	93.3
1	114515717	0	65.9
1	114523465	0	96.9
1	114636226	0	60.8
1	114641685	0	92.9
1	114680310	0	98.1
1	114680540	0	99.0
1	114940644	0	99.0
1	114947935	0	88.7
1	114948281	0	99.0
1	114973429	0	99.0
1	115011484	0	91.7
1	115011487	0	99.0
1	115078611	0	99.0
1	115110683	0	88.2
1	115128087	0	94.1
1	115144703	0	96.8
1	115165472	0	53.5
1	115167939	0	52.0
1	115215662	0	82.8
1	115216477	0	99.0
1	115218001	0	99.0
1	115218413	0	99.0
1	115218549	0	99.0
1	115222434	0	99.0
1	115256669	0	48.0
1	115266306	0	41.5
1	115269211	0	41.1
1	115280712	0	41.1
1	115398051	0	72.0
1	115401136	0	40.1
1	115430428	0	40.1
1	115576023	0	71.0
1	115576175	0	99.0
1	115600424	0	99.0
1	115601615	0	99.0
1	115829313	0	97.0
1	116108044	0	73.4
1	116119915	0	38.1
1	116120140	0	38.1
1	116224925	0	38.1
1	116224940	0	99.0
1	116225180	0	99.0
1	116226459	0	99.0
1	116245655	0	99.0
1	116260532	0	97.0
1	116260544	0	99.0
1	116260604	0	99.0
1	116283343	0	99.0
1	116287682	0	99.0
1	116311198	0	99.0
1	116400426	0	50.8
1	116534852	0	78.5
1	116569530	0	52.7
1	116574306	0	88.9
1	116577981	0	64.3
1	116607254	0	94.3
1	117121865	0	48.5
1	117142531	0	80.6
1	117146124	0	99.0
1	117236970	0	96.3
1	117256697	0	48.6
1	117257107	0	48.7
1	117282727	0	79.5
1	117447756	0	85.1
1	117487710	0	83.3
1	117529458	0	55.8
1	117544331	0	88.3
1	117554104	0	99.0
1	117554421	0	99.0
1	117555898	0	99.0
1	117559726	0	80.2
1	117560818	0	80.0
1	117560929	0	99.0
1	117602960	0	99.0
1	117618722	0	93.3
1	117626945	0	99.0
1	117631391	0	58.2
1	117633366	0	57.4
1	117656088	0	57.4
1	117660608	0	92.4
1	117660754	0	99.0
1	117663913	0	99.0
1	117690272	0	99.0
1	117715026	0	93.3
1	117910682	0	84.7
1	117957288	0	43.1
1	118057263	0	43.4
1	118057646	0	93.9
1	118065919	0	99.0
1	118165691	0	92.4
1	118165973	0	99.0
1	118166096	0	99.0
1	118183659	0	99.0
1	118242719	0	91.4
1	118242864	0	99.0
1	118320644	0	69.6
1	118484265	0	80.4
1	118526592	0	50.5
1	118535211	0	85.5
1	118693217	0	89.7
1	119157211	0	72.8
1	119157227	0	50.0
1	119157490	0	80.7
1	119157909	0	49.6
1	119158186	0	49.4
1	119158209	0	49.3
1	119466275	0	80.1
1	119467127	0	97.3
1	119469188	0	99.0
1	119669266	0	95.4
1	119669271	0	99.0
1	119711366	0	99.0
1	119711391	0	36.4
1	119711392	0	36.4
1	119762037	0	36.4
1	119762593	0	36.3
1	119923531	0	67.0
1	119923724	0	99.0
1	119925464	0	99.0
1	119927680	0	99.0
1	119935400	0	99.0
1	119936263	0	99.0
1	119962319	0	99.0
1	119977703	0	95.5
1	119988071	0	99.0
1	119988404	0	99.0
1	120005101	0	99.0
1	120013875	0	99.0
1	120015567	0	99.0
1	120057158	0	72.2
1	120057246	0	99.0
1	120076921	0	99.0
1	120077348	0	49.7
1	120077393	0	49.6
1	120085507	0	49.6
1	120085571	0	49.8
1	120088054	0	49.9
1	120088317	0	50.6
1	120088356	0	81.6
1	120088400	0	50.9
1	120088430	0	50.9
1	120088557	0	50.9
1	120139819	0	50.9
1	120144023	0	88.8
1	120165826	0	99.0
1	120166681	0	53.0
1	120254545	0	52.9
1	120263657	0	88.4
1	120269567	0	99.0
1	120336785	0	95.5
1	120342167	0	48.6
1	120342215	0	48.6
1	120378678	0	79.4
1	120380008	0	45.8
1	120382121	0	45.8
1	120384205	0	45.8
1	120384682	0	45.8
1	120384777	0	45.9
1	120384785	0	45.9
1	120387120	0	45.9
1	120387376	0	81.8
1	120390071	0	55.1
1	120395914	0	85.9
1	120471424	0	42.3
1	120478285	0	34.6
1	120480394	0	34.4
1	120505996	0	34.4
1	120512104	0	34.5
1	120539331	0	34.6
1	120572806	0	66.6
1	120904791	0	79.1
1	120927008	0	52.0
1	120927081	0	99.0
1	120935661	0	99.0
1	121116121	0	58.8
1	121116647	0	99.0
1	121116678	0	99.0
1	121116688	0	99.0
1	121116933	0	99.0
1	121116953	0	84.0
1	121124362	0	83.9
1	121124501	0	99.0
1	121124514	0	99.0
1	121137613	0	99.0
1	121352249	0	69.3
1	121353080	0	2.9
1	121353099	0	2.9
1	121353116	0	2.9
1	121353122	0	2.9
1	121353124	0	2.9
1	121353130	0	2.9
1	121353158	0	2.9
1	121354742	0	2.9
1	121355754	0	2.9
1	121355765	0	2.9
1	121358197	0	2.9
1	121386302	0	2.9
1	121478677	0	3.4
1	121478686	0	70.2
1	121478713	0	87.7
1	121480160	0	58.8
1	121480195	0	59.0
1	121483056	0	59.0
1	121483392	0	96.2
1	121483399	0	83.2
1	121484330	0	99.0
1	121484360	0	92.7
1	121484423	0	92.8
1	121484503	0	99.0
1	121484591	0	99.0
1	121484602	0	99.0
1	121484650	0	99.0
1	121484685	0	99.0
1	121484712	0	99.0
1	121484723	0	99.0
1	121484727	0	99.0
1	121484729	0	99.0
1	121484749	0	99.0
1	121484779	0	99.0
1	121484951	0	99.0
1	121485001	0	99.0
1	121485071	0	99.0
1	121485088	0	99.0
1	121485246	0	99.0
1	121485248	0	99.0
1	121485251	0	99.0
1	121485379	0	99.0
1	142594766	0	84.5
1	142620828	0	61.4
1	142620901	0	99.0
1	142620975	0	99.0
1	142621622	0	99.0
1	142621987	0	94.9
1	142622014	0	99.0
1	142653484	0	99.0
1	142653721	0	99.0
1	142659984	0	99.0
1	142692818	0	98.4
1	142693056	0	99.0
1	142693363	0	99.0
1	142713152	0	99.0
1	142713381	0	99.0
1	142715268	0	99.0
1	142715285	0	99.0
1	142715292	0	99.0
1	142715346	0	99.0
1	142716517	0	99.0
1	142716663	0	99.0
1	142726869	0	99.0
1	142729763	0	99.0
1	142729794	0	88.0
1	142729889	0	99.0
1	142803394	0	99.0
1	142813130	0	93.0
1	142813414	0	99.0
1	142821451	0	99.0
1	142828757	0	99.0
1	142828928	0	99.0
1	142828938	0	73.7
1	142828975	0	73.6
1	142842748	0	73.5
1	142854712	0	98.5
1	142914884	0	92.9
1	143120039	0	80.6
1	143187438	0	80.1
1	143189476	0	99.0
1	143189859	0	99.0
1	143196011	0	99.0
1	143196017	0	99.0
1	143203879	0	99.0
1	143209849	0	99.0
1	143209851	0	99.0
1	143236987	0	99.0
1	143278721	0	91.0
1	143278785	0	99.0
1	143278834	0	99.0
1	143278840	0	97.9
1	143280404	0	99.0
1	143282209	0	99.0
1	143282235	0	99.0
1	143282255	0	99.0
1	143282657	0	99.0
1	143283279	0	95.7
1	143283350	0	99.0
1	143283583	0	99.0
1	143283584	0	99.0
1	143283589	0	99.0
1	143283680	0	99.0
1	143283783	0	99.0
1	143375250	0	99.0
1	143375294	0	47.8
1	143376703	0	47.8
1	143378853	0	47.9
1	143391670	0	78.9
1	143392641	0	99.0
1	143394413	0	99.0
1	143400907	0	99.0
1	143403711	0	99.0
1	143438669	0	99.0
1	143464350	0	91.9
1	143744160	0	82.9
1	144014051	0	72.7
1	144014068	0	99.0
1	144014234	0	99.0
1	144014253	0	99.0
1	144044056	0	99.0
1	144044114	0	99.0
1	144053279	0	99.0
1	144583524	0	84.6
1	144598755	0	82.4
1	144612173	0	98.1
1	144612558	0	99.0
1	144612613	0	99.0
1	144614931	0	99.0
1	144617251	0	99.0
1	144617773	0	99.0
1	144617813	0	99.0
1	144618144	0	99.0
1	144618354	0	99.0
1	144619483	0	99.0
1	144811924	0	98.2
1	144813529	0	96.6
1	144813815	0	99.0
1	144816175	0	99.0
1	144816211	0	99.0
1	144816305	0	99.0
1	144825681	0	99.0
1	144826097	0	99.0
1	144826128	0	99.0
1	144828404	0	99.0
1	144828652	0	99.0
1	144828910	0	99.0
1	144852390	0	99.0
1	144852476	0	99.0
1	144852545	0	99.0
1	144854052	0	99.0
1	144854083	0	99.0
1	144854277	0	99.0
1	144854351	0	99.0
1	144854397	0	99.0
1	144854497	0	99.0
1	144854537	0	99.0
1	144854597	0	99.0
1	144854793	0	99.0
1	144854799	0	99.0
1	144855935	0	99.0
1	144857068	0	99.0
1	144857876	0	99.0
1	144859720	0	99.0
1	144860026	0	99.0
1	144860131	0	99.0
1	144860285	0	99.0
1	144863613	0	99.0
1	144864454	0	99.0
1	144864491	0	99.0
1	144865850	0	99.0
1	144866400	0	99.0
1	144866509	0	99.0
1	144866643	0	99.0
1	144866662	0	99.0
1	144868204	0	99.0
1	144868350	0	99.0
1	144871889	0	89.9
1	144873794	0	99.0
1	144873887	0	99.0
1	144874038	0	99.0
1	144874070	0	99.0
1	144874489	0	99.0
1	144874641	0	99.0
1	144874760	0	99.0
1	144874950	0	99.0
1	144875799	0	99.0
1	144875979	0	99.0
1	144877176	0	99.0
1	144877366	0	99.0
1	144877390	0	99.0
1	144878928	0	99.0
1	144879264	0	99.0
1	144879375	0	99.0
1	144881389	0	99.0
1	144882581	0	99.0
1	144882823	0	99.0
1	144886063	0	99.0
1	144886092	0	99.0
1	144886197	0	99.0
1	144886409	0	99.0
1	144892149	0	99.0
1	144892710	0	99.0
1	144910082	0	99.0
1	144911702	0	99.0
1	144912153	0	99.0
1	144912233	0	99.0
1	144915412	0	99.0
1	144915561	0	99.0
1	144915794	0	99.0
1	144916486	0	99.0
1	144916493	0	99.0
1	144916676	0	99.0
1	144916748	0	99.0
1	144917546	0	99.0
1	144917841	0	99.0
1	144918957	0	99.0
1	144919094	0	99.0
1	144922109	0	99.0
1	144922171	0	99.0
1	144922583	0	99.0
1	144922861	0	99.0
1	144923503	0	99.0
1	144923535	0	99.0
1	144930369	0	99.0
1	144930441	0	99.0
1	144930571	0	99.0
1	144930596	0	99.0
1	144930940	0	99.0
1	144931330	0	99.0
1	144931392	0	99.0
1	144931727	0	99.0
1	144946510	0	99.0
1	144946768	0	67.9
1	144951973	0	98.7
1	144952220	0	99.0
1	144994658	0	99.0
1	144994861	0	99.0
1	145015601	0	99.0
1	145016020	0	99.0
1	145020936	0	99.0
1	145039562	0	99.0
1	145074939	0	93.4
1	145075208	0	99.0
1	145075519	0	99.0
1	145075683	0	99.0
1	145075854	0	99.0
1	145109456	0	99.0
1	145109468	0	99.0
1	145109583	0	99.0
1	145109661	0	99.0
1	145112758	0	99.0
1	145115810	0	62.1
1	145209116	0	91.5
1	145281203	0	83.3
